2398,"Great location, cozy, comfortable",Entire home/apt
2399,Charming Private Suite w/Patio,Private room
2400,"Perfect! Fenway Park Drive Apartment, Superb View!",Entire home/apt
2401,Boston Fenway furnished 2br apt.,Entire home/apt
2402,Luxury 2BR Boston Apt.,Entire home/apt
2403,Getaway on Boston Marathon route,Entire home/apt
2404,Cozy Private Room in Fenway/Kenmore,Private room
2405,[1330-2/1] Lux 2BR in The Fenway,Entire home/apt
2406,Lux Furnished 2BR Boston Apt.,Entire home/apt
2407,Lux 2BR by Fenway w/WiFi,Entire home/apt
2408,Private Room & Bath In Kenmore Sq,Private room
2409,Beautiful 1 Bedroom Next to Fenway!,Entire home/apt
2410,Single room available for month of July,Private room
2411,[1330-1D] Lux 1BR  w/ Den - Fenway,Entire home/apt
2412,"Boylston Street, Lux 2bd Fenway Cultural District*",Entire home/apt
2413,2BR Lux Apt. in Boston Fenway,Entire home/apt
2414,Lux Fully Furnished 1BR Boston Apt.,Entire home/apt
2415,AMAZING Apt in the center of city!,Private room
2416,The place to be. Believe me and bnb,Private room
2417,New Lux 1BR at Fenway,Entire home/apt
2418,Private room in the heart of Boston BREAKFAST&COFF,Private room
2419,Luxury 2BR in Boston/ Fenway Area.,Entire home/apt
2420,Private room in 2BR apt,Private room
2421,Lux 1BR in Fenway w/rooftop lounge,Entire home/apt
2422,"Massachusetts Ave, Lux 2 Bd Back Bay area",Entire home/apt
2423,"Back Bay, Walking to Convention or Newbury or T!",Entire home/apt
2424,Cozy apartment in Fenway,Entire home/apt
2425,2BR Boston Fully Furnished Apt.,Entire home/apt
2426,New Luxury 2BR Apt at Fenway,Entire home/apt
2427,"47 Symphony Road, Apt 501",Private room
2428,Lux Furnished 1BR Boston Apt.,Entire home/apt
2429,Private room in a 1 BR,Private room
2430,Sunny & beautiful! Walk everywhere!,Entire home/apt
2431,Homey Studio in Back Bay,Entire home/apt
2432,"Cozy, convenient Fenway 1 BR",Entire home/apt
2433,"FENWAY PARK, EMMANUEL, Green line T, Easy!!",Entire home/apt
2434,New Luxury 2BR Apt at Fenway,Entire home/apt
2435,Lux Furnished 1BR Boston Apt.+Pool!,Entire home/apt
2436,Cozy Home in the Back Bay of Boston,Entire home/apt
2437,Boston Fenway 2BR Furnished Apt.,Entire home/apt
2438,Sunny Studio at Fenway,Entire home/apt
2439,Luxury 1BR at Boston Fenway Area,Entire home/apt
2440,Studio in Fenway. Near BU & Longwood Medical Area.,Entire home/apt
2441,"Cozy apartment, awesome location",Entire home/apt
2442,New Luxury 2BR Apt. at Fenway,Entire home/apt
2443,Great location bedroom 1.10 - 1.15,Private room
2444,Fenway Park Luxury Stay,Shared room
2445,Nice and clean apt in Boston,Entire home/apt
2446,Sunny Brownstone - Sleeps 5,Entire home/apt
2447,"Boylston Street, Lux 2bd Fenway Cultural District",Entire home/apt
2448,"Gorgeous, spacious apartment close to everything",Entire home/apt
2449,Lux 2br in Boston Fenway,Entire home/apt
2450,Cozy Luxury Apt in Boston/Backbay/Fenway/Symphony,Entire home/apt
2451,Luxury brownstone close to Fenway with river views,Private room
2452,1 bd Walking distance to Fenway,Entire home/apt
2453,Riverview! WALK EVERYWHERE. Best Central Location.,Entire home/apt
2454,1 Bd Walking Distance to Fenway,Entire home/apt
2455,New Luxury 2BR-Apartment at Fenway,Entire home/apt
2456,Lux 2BR by Fenway w/WiFi,Entire home/apt
2457,BU & Fenway Backbay,Entire home/apt
2458,NEW - Bold 1BR in Back Bay,Entire home/apt
2459,Modern & spacious studio for two,Entire home/apt
2460,New Luxury 2BR Apartment at Fenway,Entire home/apt
2461,Lux Fully Furnished 1BR Boston Apt,Entire home/apt
2462,Nice 1 BR on the park,Entire home/apt
2463,Fens Parkside Studio,Entire home/apt
2464,Lux Furnished Boston 2BR Apt+ Pool!,Entire home/apt
2465,"Clean, Sunny, Quiet, 1-Bedroom Apt.",Entire home/apt
2466,Room in Fenway w/ Private Bathroom,Private room
2467,Private apartment on Newbury Street,Entire home/apt
2468,Luxury 1BR Boston Apt.,Entire home/apt
2469,Lux 1 BR in the Heart of Fenway,Entire home/apt
2470,Boston Brownstone,Entire home/apt
2471,"Light-filled, central apartment",Entire home/apt
2472,Location! Spacious with patio,Shared room
2473,2BR Penthouse Blocks from Fenway,Entire home/apt
2474,Lux Furnished 1BR in Boston Fenway,Entire home/apt
2475,Lux 2 BR 2BTH near Fenway w/WiFi ,Entire home/apt
2476,Spacious room in Back Bay,Private room
2477,"Boston around the block,fenway park",Entire home/apt
2478,A room in the heart of Boston,Private room
2479,New Luxury 2BR Apt. at Fenway,Entire home/apt
2480,Sunny room in great Boston location,Private room
2481,In the heart of Boston!!! Fenway,Entire home/apt
2482,Brownstone Penthouse near Fenway,Entire home/apt
2483,Charming Bedroom in Kenmore,Private room
2484,Lux Furnished Boston Fenway 2br Apt,Entire home/apt
2485,New Luxury 1BR Apartment at Fenway,Entire home/apt
2486,AMAZING LOCATION - Back Bay/ Symphony,Private room
2487,Comfortable Studio in Fenway Area,Entire home/apt
2488,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",Entire home/apt
2489,"Room in Apartment, Full Size Bed and Clawfoot Tub",Private room
2490,Lux 2br Boston Fenway Apt.,Entire home/apt
2491,1BR Furnished Apt in Boston Fenway,Entire home/apt
2492,Centrally located studio apartment,Entire home/apt
2493,"Kenmore Square , Studio apartment",Entire home/apt
2494,shared room in the heart of Boston,Shared room
2495,Back bay close to Charles river,Entire home/apt
2496,Luxury 1BR Apt in Fenway Area,Entire home/apt
2497,Furnished 2br apt. in Boston Fenway,Entire home/apt
2498,New Luxury 1BR Apartment In Fenway,Entire home/apt
2499,"Massachusetts Ave, Lux 1 Bd Back Bay area",Entire home/apt
2500,Beautiful 1 BR - Perfect Location,Entire home/apt
2501,Private Fenway Apartment,Entire home/apt
2502,Boston Fennway lux 1br apt.,Entire home/apt
2503,Lux 1BR Furnished Boston Apt.,Entire home/apt
2504,Convenient Studio in Fenway Area,Private room
2505,Lux 2 BR in the Heart of Fenway,Entire home/apt
2506,Beautiful Back Bay Apartment,Private room
2507,Lux Furnished 1BR Apt. in Boston,Entire home/apt
2508,Private Apartment Fenway,Entire home/apt
2509,Fantastic Renovated Fenway Studio,Entire home/apt
2510,A Cozy Corner of Boston,Entire home/apt
2511,Lovely studio in Boston,Entire home/apt
2512,"Massachusetts Ave, Lux 1 Bd Back Bay area**",Entire home/apt
2513,Near NEU private room subletting.,Private room
2514,2br Lux Apt. in Boston Fenway,Entire home/apt
2515,Large bedroom near Symphony Hall,Private room
2516,Lux 1BR by Fenway w/WiFi,Entire home/apt
2517,Spacious Apartment at Boylston st.,Shared room
2518,Luxury 1BR Boston Apt in Fenway,Entire home/apt
2519,Modern Chic private bedroom in lovely residence!,Private room
2520,Parkside and sunny with a view,Entire home/apt
2521,Luxurious 2Br apt. in Boston Fenway,Entire home/apt
2522,"Large Bedroom, heart of Back Bay",Private room
2523,"Cozy, Convenient Back Bay Home",Entire home/apt
2524,Beautiful 1 Bed in Back Bay/Fenway,Entire home/apt
2525,Back Bay with Style,Entire home/apt
2526,[1125-1]Furnished 1BR - Landmark Square,Entire home/apt
2527,[1246-2C]Elegant 2BRs - Fenway Area,Entire home/apt
2528,Lux 2BR by Fenway w/WiFi,Entire home/apt
2529,"Back Bay, Fenway, Newbury, MIT, BU",Entire home/apt
2530,Bedroom in Heart of Fenway,Private room
2531,Luxury 2BR/2BA Apt. + Outdoor Pool!,Entire home/apt
2532,Lux 2 BR in the Heart of Fenway,Entire home/apt
2533,Beautiful room in the Fenway area,Private room
2534,Lux 1BR by Fenway w/WiFi,Entire home/apt
2535,Lux 2br Boston Fenway  Apt.,Entire home/apt
2536,Luxury 1BR in Boston Fenway,Entire home/apt
2537,Boston - Fenway Large Studio,Entire home/apt
2538,Cozy Apt in Symphony/Fenway,Entire home/apt
2539,Fenway 1BD in 1920s building.,Entire home/apt
2540,Private Room in the Heart of Boston,Private room
2541,Luxury 1BR in Boston Fenway,Entire home/apt
2542,Furnished 2br Boston Fenway Apt.,Entire home/apt
2543,Room in the heart of downtown Boston,Private room
2544,South End / Fenway / Back Bay Unit #4,Entire home/apt
2545,Cozy room at Fenway,Private room
2546,Brand New Apt in Great Location!,Entire home/apt
2547,New and luxurious 1 Bedroom in Fenway,Entire home/apt
2548,Sublet on Hemenway Street - June!,Private room
2549,2br Lux Apt. in Boston Fenway,Entire home/apt
2550,Sunny room in 2 bd apt,Private room
2551,2 br Walking Distance to Fenway,Entire home/apt
2552,New Luxury 1BR Apt Near Fenway Park,Entire home/apt
2553,Abigayle's Bed and Breakfast (Queen) $155 deal,Private room
2554,"New, furnished 1 bedroom apt w gym",Entire home/apt
2555,Kenmore Fenway Apartment,Private room
2556,Bay State in the Back Bay,Entire home/apt
2557,Awesome apt in Fenway!,Entire home/apt
2558,Summer at The Heart of Boston - Back Bay Fenway,Private room
2559,Lux 2BR by Fenway w/WiFi,Entire home/apt
2560,1 br Walking Distance to Fenway,Entire home/apt
2561,Luxury 2BR in Boston/ Fenway Area,Entire home/apt
2562,Gorgeous Studio in Fenway,Entire home/apt
2563,Spacious Kenmore Square Studio,Entire home/apt
2564,Shared room,Shared room
2565,Nice apt near Fenway Park,Entire home/apt
2566,Spacious room next to Fenway Park!,Private room
2567,Luxury 2BR in Boston & Fenway Area,Entire home/apt
2568,Loft Apartment Steps from Fenway,Private room
2569,Sunny Bedroom Overlooking Fenway Park - Convenient,Private room
2570,Luxury 2BR Apt. in Boston Fenway,Entire home/apt
2571,Studio Apartment in Fenway,Entire home/apt
2572,[1246-1NE]Luxury 1BR - Fenway Area,Entire home/apt
2573,[1246-1C] Lux 1BR in The Fenway,Entire home/apt
2574,Cozy Two bedroom apartment,Entire home/apt
2575,Lux Furnished 2BR Boston Fenway Apt,Entire home/apt
2576,Right at Fenway Park,Entire home/apt
2577,"Comfy 1 Bedroom, Centrally Located",Entire home/apt
2578,One Bedroom available,Private room
2579,Fenway Park Top Floor Quiet Gem,Entire home/apt
2580,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",Entire home/apt
2581,Lux 2BR by Fenway w/WiFi,Entire home/apt
2582,"Private Room on Hemenway, NEU",Private room
2583,"Comfy couch, Centrally located",Shared room
2584,There's No Place Like {Our} Home,Entire home/apt
2585,Private Room for You,Private room
2586,Charming 1 bedroom Apartment in Boston!!!,Entire home/apt
2587,Back Bay Elegance in Brighton ,Private room
2588,Must Love Dogs,Private room
2589,The Cape Cod Room near Harvard Square,Private room
2590,Private Bedroom in Spacious Brighton Apartment,Private room
2591,"Steps from T , easy access to BC, BU and Boston",Private room
2592,"Great Loc, Comfy Rm, Homey Apt",Private room
2593,The Treehouse,Private room
2594,Great Apt offered near Boston University!,Private room
2595,Comfy Couch for short trips!,Shared room
2596,The Misty Morning near Harvard Square (Bedroom F),Private room
2597,Charming and quiet 1BR in Brighton!,Private room
2598,"LOCATED IN THE HEART OF BRIGHTON,MA",Shared room
2599,"Private bath, Close to Harvard Unv and LUXURY !!",Private room
2600,Cozy one bed room near BC,Private room
2601,2 Bedrooms next to TRAIN,Entire home/apt
2602,Great spot on Commonwealth Ave.,Entire home/apt
2603,Between BC/BU & Great4Groups Room 1,Private room
2604,Home Away,Entire home/apt
2605,Private room near Boston University for one person,Private room
2606,Great location!,Entire home/apt
2607,Private sunny room with balcony,Private room
2608,"1 BR Top Floor Retreat, near Harvard Sq",Private room
2609,"Private, inviting, sunny room!",Private room
2610,Lovely Comm Ave Sublet,Private room
2611,Welcome2Boston2: Near BC/BU/Harvard,Entire home/apt
2612,Spare Bedroom - Super Nice.,Private room
2613,Shared Room near Harvard Free Parking & Wi-Fi å?¯è¬?ä¸­æ??,Shared room
2614,Cute&cosy bedroom-close to bus & T,Private room
2615,Classy Apartment in Oak Sq. Boston,Entire home/apt
2616,Brand new town house in Brighton,Private room
2617,"BC,BU sleeps 4,close to T,Boston",Entire home/apt
2618,Comfortable one bedroom in Boston Landing,Entire home/apt
2619,Two rooms and a small entryway,Private room
2620,"Nice, clean and lovely",Shared room
2621,Cozy Studio - walking distance to Green Line,Entire home/apt
2622,Peace in the city,Private room
2623,"Cozy room near BU, BC",Shared room
2624,Great Room forBackpackers,Private room
2625,Victorian home in Brookline Area,Entire home/apt
2626,Bright and cozy newly renovated 1BR,Entire home/apt
2627,1BD Brighton condo,Entire home/apt
2628,Big room and deck in great location,Private room
2629,"BU, Harvard, MIT, Private room",Private room
2630,Cozy room in great location,Private room
2631,The Sunrise Room near Harvard Square (Bedroom G),Private room
2632,Brighton/Allston quiet neighborhood/furnished,Private room
2633,Sunny room in Allston,Private room
2634,"2 private rooms, great common rooms",Private room
2635,Between BC/BU & Great4Groups Room 2,Private room
2636,STYLISH BRIGHTON 2 BED CONDO WITH PARKING SPOT!,Entire home/apt
2637,Stunning room in hipster town,Private room
2638,1 Bedroom apartment close to the T,Entire home/apt
2639,"Sunny renovated 1 bed, near BC,BU",Entire home/apt
2640,Loft-Style Apartment near HBS!,Private room
2641,Cozy Boston apartment,Private room
2642,Green Line T at Front Door!,Entire home/apt
2643,Crisp Linen Living near Harvard Square,Private room
2644,One bedroom apartment with a parking spot,Entire home/apt
2645,Beautiful room in Brighton,Private room
2646,Nice modern 2-bedroom in Boston ,Entire home/apt
2647,Euston Rd Brighton MA!,Private room
2648,Beautiful room in hipster town,Private room
2649,1BR in Brighton,Entire home/apt
2650,Chestnut Hill Studio Apartment,Entire home/apt
2651,The Private Parking Space!,Shared room
2652,Cleveland Circle Room for the summer,Private room
2653,Cloud 9 near Harvard Square,Private room
2654,Modern Townhouse next to T and BC,Entire home/apt
2655,1 Sunny Bedroom,Private room
2656,1B apt with sofa bed great location,Entire home/apt
2657,A beautiful house near the bus line,Entire home/apt
2658,"Private Room in 1st floor apartment: Brighton, MA",Private room
2659,"Boston Beauty, Walk to C and B line",Entire home/apt
2660,"Friendly Bunk Beds near Harvard, BU & BC",Private room
2661,Cozy and Easy Access to Everything,Private room
2662,Renovated -- Single Room,Private room
2663,The Mandarin near Harvard Square,Private room
2664,"Sofa-bed with laundry, Wi-Fi, and kitchen near BC",Shared room
2665,Single Private Room in a House,Private room
2666,Executive Garden Apartment,Entire home/apt
2667,Cozy apartment in Boston,Entire home/apt
2668,Funky Apartment in Boston-Brighton,Entire home/apt
2669,"Small Cozy Rm, Great Loc, Comfy Apt",Private room
2670,The Tiffany Room near Harvard Square,Private room
2671,Historic House modernized,Entire home/apt
2672,"One bedroom, one bath apartment",Entire home/apt
2673,Private Room in a Boston Smart House w/ Backyard!,Private room
2674,"Beautiful sunny room, walk to train!",Private room
2675,cozy sunny studio ( St Elizabeth H),Entire home/apt
2676,Comfortable and Quiet,Private room
2677,Private room in Brighton,Private room
2678,"sunny,cozy,near BC,BU,Boston,MBTA",Entire home/apt
2679,2BR 2BA w/AC & Parking,Entire home/apt
2680,Brighton 2BR by BC campus with lake view and AC,Entire home/apt
2681,Charming bedroom in cozy apartment,Private room
2682,Penthouse room with a roof deck!,Private room
2683,The Sail Loft near Harvard Square,Private room
2684, Private Room in a One Family House,Private room
2685,"Clean Getaway-near BU, BC, Harvard.",Private room
2686,The Rolls Royce Room near Harvard Square,Private room
2687,Brighton - Cozy and Quiet Room in a Clean House,Private room
2688,Spacious Apt w/Patio & BBQ,Entire home/apt
2689,Cozy private room,Private room
2690,Perfect for 1,Private room
2691,"Sunny, Spacious 2 Bdrm, Close to T",Entire home/apt
2692,"Cosy, Clean, Great location",Private room
2693,The Heart of Cleveland Circle,Entire home/apt
2694,Bright 2BR by BC Campus,Entire home/apt
2695,The Presidential with Private Bath,Private room
2696,Private bedroom in Brighton,Private room
2697,"Lovely 2BR+,  2BA w/ Exercise Room",Entire home/apt
2698,Cozy 1 BR APT with assigned parking,Entire home/apt
2699,Private room in Cambridge,Private room
2700,Gorgeous Brighton Home,Private room
2701,Handsome 2BR in Allston,Entire home/apt
2702,Eagle's Nest,Private room
2703,"Spacious, cozy 1 BR apt in Boston",Entire home/apt
2704,Top Floor Condo off Comm Avenue,Entire home/apt
2705,Power Flower Room near Harvard Square,Private room
2706,10 Minutes southwest of Boston,Private room
2707,"Private cosy quiet room for one, central Allston",Private room
2708,"Pvt fl w/2BR, 1B, 1LR w/couchbed",Entire home/apt
2709,Private Condo in Boston,Entire home/apt
2710,Renovated 3 Bed House Near Harvard!,Entire home/apt
2711,New 1Bed w/ Gorgeous Kitchen + Bath,Entire home/apt
2712,Nice bedroom in Boston. Right by the T.,Private room
2713,near BC shuttle house summer sublet,Private room
2714,Cozy Room for visiting Boston,Private room
2715,Comfortable furnished room w/Queen bed +amenities.,Private room
2716,"Modern 3 bed/1 bath, w/ Shower Spa",Entire home/apt
2717,c Secluded & Serene Allst/Brigh,Private room
2718,"Entire Two-Floor apartment,",Entire home/apt
2719,"Private bedroom, bath and lounge.",Private room
2720,Quaint Room in a Classy Apartment,Private room
2721,"Spacious 1BR apt, great for a couple, steps to T",Entire home/apt
2722,Nice studio near Boston College&BU,Entire home/apt
2723,Your Home Away from Home,Entire home/apt
2724,Comfortable quiet private room Allston for one,Private room
2725,Quiet room Peaceful neighborhood Close to Harvard,Private room
2726,Sunny Spacious Brookline Apartment,Entire home/apt
2727,Charming comfort 1 BR / Studio,Entire home/apt
2728,Double room full bath and Parking,Private room
2729,"Neat, Clean, Great location",Private room
2730,"Sun-drenched & Airy Apt, near T",Entire home/apt
2731,"Cozy, Patio, Pool, and Whole Foods",Entire home/apt
2732,Spacious Condo & Great for Groups,Entire home/apt
2733,"Entire 3 bd apt close to MBTA, schools, stores",Entire home/apt
